No,yield20,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
L149,0,8.663206727135298,8.663206727135298,0.003981481481481364,-0.23500000000000032,0.6292391803863145,13.0,137.182,126.09399999999997,137.084063972,54.0,0.0,0.06238994154848951,-0.3944028243339079,0.3944028243339079,0.06238994154848951,1.3,1.9,2.4,16.25192546940976,10.103089319702004,1.9988802168197992,-2.057136830489174,2.064803149656276,-2.1333487148982315,5.175759846631389,0.2677576571171227,2.048167390601267,2.746978188530898,185.70889642965702,7.397341225498538,5.695772261013886,5.695772261013886,4.842535255101096,3.2571681269318074,3.2571681269318074,2.1997508606521294,2.1997508606521294,1.4244211897937133,1.4244211897937133,0.8056420487368592,0.8056420487368592,-0.8600000000000001,237.587417309747,7.249409190371992,3.3438781752721205,1.5589932097607084,60.2954117974989,10.84019487200289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,5.563451491696996,0.0,12.648722793660879,5.106527394840706,0.0,0.0,0.0,5.733667477162185,6.041840829147961,6.606881964512918,35.89528683400505,0.0,0.0,5.733667477162185,0.0,0.0,0.0,11.713409359353623,0.0,0.0,11.605292320844956,30.33183534230805,0.0,0.0,0.0,46.25,0.0,0.0,0.0,12.648722793660879,0.0,5.563451491696996,0.0,0.0,30.33183534230805,0.0,10.84019487200289,0.0,0.0,0.0,8.663206727135298,6.521111111111112,0.0,9.311700680272107,0.0,0.003981481481481364,0.0,0.25,10.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.6787000000000001,40.45620000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L150,0,3.761743039808516,3.761743039808516,0.5811744142101284,0.5811744142101284,0.8446847574629738,21.636363636363637,294.44200000000006,268.234,294.209598832,116.0,0.0,0.02240036370915814,-0.3083743051509269,0.3083743051509269,0.02240036370915814,0.6363636363636364,1.0454545454545454,1.4545454545454546,15.020143693365105,9.896181130948996,2.234774936127013,-2.3301788027400856,2.193274793645166,-2.4879615001146087,5.153407917348433,0.28096155877067464,2.605181581936174,1.5198310503410561,486.64840671563024,15.037323138116363,13.170843917394798,13.170843917394798,10.915816237971963,8.462760950869699,8.462760950869699,6.2304419953285155,6.2304419953285155,4.588358173628627,4.588358173628627,3.30912677001838,3.30912677001838,-1.6399999999999997,186280.90383476418,15.263174913034714,8.114060726385123,4.425349808562478,133.50192745442075,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50531393046812,23.96854622924601,25.17319447012107,0.0,0.0,0.0,0.0,10.633577208012662,0.0,50.8564809618251,0.0,71.7905736680101,0.0,0.0,10.633577208012662,0.0,0.0,0.0,12.083681658295921,13.08951281182515,0.0,36.81018947509803,60.6636706846161,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,12.083681658295921,13.08951281182515,36.81018947509803,0.0,0.0,71.29724789262877,0.0,0.0,0.0,0.0,7.523486079617031,2.7405237838426872,0.0,22.560817706457136,5.240601694381457,1.934570735701688,0.0,0.4,22.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,6.0,1.0,0.0,1.0,3.0,3.877200000000003,92.60740000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L151,0,5.229602179210696,5.229602179210696,0.15676020408163227,0.15676020408163227,0.8248883201462309,13.454545454545455,300.40200000000004,276.21,300.183778008,118.0,0.0,0.11837976502480667,-0.49676820210376454,0.49676820210376454,0.11837976502480667,0.6363636363636364,0.9545454545454546,1.1818181818181819,16.46752813176274,9.931645228599589,2.216304056287909,-2.2747695578729696,2.299045206770371,-2.313244098361027,5.341452734734714,0.4090210096977944,2.596544362130101,2.2763045266156916,513.1459568281401,15.94938298937633,13.589999272823986,13.589999272823986,10.727406610312547,7.3555131531960125,7.3555131531960125,5.079011548372668,5.079011548372668,3.90517923353409,3.90517923353409,2.6740599399542275,2.6740599399542275,-2.0399999999999996,111838.35876566771,16.332574442048834,7.8230600428570565,3.585135881483587,132.0049648381705,20.10730311561276,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,49.48771522259481,0.0,26.303276740850986,9.473725907600098,0.0,0.0,10.633577208012662,0.0,12.083681658295921,28.314939047909448,59.65783953108687,0.0,11.49902366656781,20.10730311561276,0.0,11.49902366656781,0.0,28.314939047909448,0.0,0.0,23.210584641689913,48.53093654769288,0.0,0.0,0.0,42.519999999999996,0.0,0.0,0.0,12.083681658295921,0.0,11.49902366656781,11.126902983393991,14.219595082555067,38.36081223920082,34.899045481859105,9.473725907600098,10.459204358421392,0.0,0.0,6.798714254220206,2.4138297325102887,1.7297373870984987,16.62414798017973,0.0,0.0,7.3076996209032234,0.3333333333333333,22.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,4.0,7.0,0.0,0.0,0.0,2.0,2.9250000000000016,89.58940000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L152,0,6.325281102152795,6.325281102152795,0.03574074074074063,0.03574074074074063,0.8641285488738651,14.0,309.24,291.09599999999995,308.084703936,106.0,0.0,0.05306450928993623,-0.31137602947286164,0.31137602947286164,0.05306450928993623,0.7,1.05,1.35,35.4967841100057,9.931708508755907,2.2467446644879248,-2.2843250891011024,2.3466320278288864,-2.3179145938565173,6.314724847105687,0.43236628747751393,2.467738138615531,2.4369906803745676,520.4082598967772,14.535169427003234,11.529431637914714,13.041289529951625,9.685070510202193,6.520698883101064,7.276627829119519,4.575717959895653,5.390118213376865,3.435907997606346,4.124320093417816,2.4580893425003625,2.9646531964485066,-1.06,37598.45827994623,15.331143339748435,7.093393749700317,3.154251061658102,129.65452260412687,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.60008219123469,37.35498108567159,10.045266627482652,12.083681658295921,0.0,23.20187978046503,0.0,10.633577208012662,0.0,12.083681658295921,14.09534396535438,69.70310615856953,0.0,0.0,10.633577208012662,0.0,0.0,23.20187978046503,14.09534396535438,0.0,0.0,23.210584641689913,48.53093654769288,10.045266627482652,0.0,0.0,24.06,0.0,0.0,0.0,12.083681658295921,0.0,21.172169610876644,0.0,0.0,62.626280513047256,10.633577208012662,23.20187978046503,0.0,12.65056220430559,0.0,8.159056752330562,2.1035859158478214,0.0,15.790802434142382,0.0,0.0,3.8515482489292014,0.25,20.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,4.214600000000003,86.50540000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L153,0,5.691293934240363,5.691293934240363,0.24276056101452914,0.24276056101452914,0.851097378393273,17.95,266.34400000000005,248.19999999999996,266.141913196,102.0,0.0,0.2352927405877694,-0.4740828989432099,0.4740828989432099,0.2352927405877694,1.0,1.75,2.45,16.494843516736033,10.075553785740935,2.23059925622479,-2.0629609201910943,2.1987029832920424,-2.1305043631448415,5.933673076951222,0.291049234207981,2.984234855166463,1.9117790152567522,619.8969475507297,13.94938298937633,11.783284954546588,11.783284954546588,9.737183443017882,6.972801263379543,6.972801263379543,5.3307138716475775,5.3307138716475775,3.481201256126964,3.481201256126964,2.1945630560858094,2.1945630560858094,-2.1599999999999997,70260.8254300392,12.852739008844951,5.451474435196194,2.57029952572441,118.90083455472495,4.736862953800049,12.300809959361379,0.0,5.897745344357611,0.0,0.0,0.0,9.976383253582878,0.0,0.0,50.245676810150904,18.050640183084614,5.563451491696996,11.735768823996422,4.736862953800049,5.897745344357611,0.0,4.9839785209472085,10.910310778797061,19.88931522852921,6.606881964512918,54.22486454254134,0.0,11.257379486545457,0.0,0.0,0.0,0.0,23.530446658965698,4.736862953800049,5.917906046161393,19.54140239422971,53.523341280328545,0.0,11.257379486545457,0.0,34.480000000000004,0.0,0.0,0.0,6.041840829147961,18.422533355031923,16.95130748139392,0.0,0.0,36.39820241076966,35.95659178988735,4.736862953800049,5.691293934240363,0.0,9.287496850592088,0.0,2.865978258587386,1.158599180668084,16.350978956142196,0.0,4.978986153103216,0.0,0.29411764705882354,20.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.5500000000000025,80.78800000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L154,0,6.214718584135522,6.214718584135522,0.01711589879676989,-0.017115898796770113,0.4018361916564209,20.64864864864865,501.7150000000003,458.3710000000004,501.335527616,198.0,0.0,0.2182291296868345,-0.47512914996078476,0.47512914996078476,0.2182291296868345,0.6756756756756757,1.054054054054054,1.3513513513513513,16.49736736656309,9.831686905646242,2.299866423249959,-2.21225718326615,2.386612856071403,-2.1353603490565383,6.194041621209357,0.29160780359738603,3.5402259218113143,1.8312703026595738,1303.798086471497,26.861078361706785,24.243939487817745,24.243939487817745,17.235220574297664,13.80117533575917,13.80117533575917,13.630976057757806,13.630976057757806,7.896619648266395,7.896619648266395,5.063278394564256,5.063278394564256,-2.819999999999999,161705164.71987373,25.813861384454167,8.88683313812781,4.662198618384011,221.3088080155894,14.457704428547306,13.213763929025836,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,69.23737199690622,58.05816428835677,10.772448428929591,34.24398607692243,9.473725907600098,33.60134055287734,0.0,4.9839785209472085,21.820621557594123,92.1510345939957,13.213763929025836,46.519274240634424,0.0,0.0,0.0,0.0,0.0,0.0,42.076914796984184,20.30370684639366,11.835812092322787,91.4911779636942,34.25027773911778,0.0,21.805849864162116,0.0,58.97,0.0,0.0,0.0,22.91366259708948,25.049576021348624,33.955795107341736,21.899351412323583,0.0,0.0,98.48681879169989,19.458535372871438,12.429437168271043,0.0,13.819387463586597,2.3945897371294205,6.723321816955025,2.365110749840187,9.591654566061303,0.0,23.676498498156427,0.0,0.5625,37.0,1.0,5.0,0.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,5.0,4.0,0.0,0.0,0.0,5.0,7.518900000000009,155.4346999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L155,0,6.2910322893696815,6.2910322893696815,0.029592702821869432,-0.029592702821869654,0.3628869595350317,20.82051282051282,529.7690000000002,482.3930000000004,529.3668277439999,210.0,0.0,0.21823952816759373,-0.47511744487295754,0.47511744487295754,0.21823952816759373,0.5897435897435898,0.9487179487179487,1.2307692307692308,16.497502445413154,9.83134264575239,2.34304647413274,-2.2159024278065846,2.3959383358279474,-2.2484262388812386,6.194201930208173,0.23543760276783993,3.5313242630676838,1.8250512574727855,1382.1649035539408,28.706377823327532,26.089238949438492,26.089238949438492,17.836503100062117,14.402457861523628,14.402457861523628,15.771893256034113,15.771893256034113,8.311112176627844,8.311112176627844,5.236503130104922,5.236503130104922,-2.819999999999999,269963719.0036559,27.735778984614036,8.841500139270359,5.095829271284842,234.03869224438264,14.457704428547306,13.213763929025836,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,83.08484639628746,57.05233313482755,10.772448428929591,34.24398607692243,9.473725907600098,33.60134055287734,0.0,4.9839785209472085,20.814790404064897,105.99850899337694,13.213763929025836,46.519274240634424,0.0,0.0,0.0,0.0,0.0,0.0,42.076914796984184,20.30370684639366,10.82998093879356,105.33865236307544,34.25027773911778,0.0,21.805849864162116,0.0,58.97,0.0,0.0,0.0,33.74364353588304,13.213763929025836,33.955795107341736,21.899351412323583,0.0,0.0,112.33429319108113,19.458535372871438,12.582064578739363,0.0,13.997198642006541,2.3819481449987405,6.738357828438997,1.4674620828205787,9.489399021767833,0.0,28.176903034561274,0.0,0.5882352941176471,39.0,1.0,5.0,0.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,5.0,8.299100000000008,164.66869999999963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L156,0,5.923321664256459,5.923321664256459,0.20792004452434254,0.20792004452434254,0.7510499801763993,21.03448275862069,391.51500000000004,362.28300000000013,391.22597716800004,152.0,0.0,0.21819496120207782,-0.4751295290502395,0.4751295290502395,0.21819496120207782,0.7241379310344828,1.1379310344827587,1.5172413793103448,16.497386704586308,10.070732098765632,2.2600555068038335,-2.1453454078903285,2.2879501429165017,-2.1311328593146373,6.037562852107475,0.29159648650749115,3.390580542888546,1.6391420403308044,857.7279449703625,20.38010440969447,17.55334056457625,17.55334056457625,14.024877143252587,10.396474797379918,10.396474797379918,8.329409211631393,8.329409211631393,5.471157370666912,5.471157370666912,3.4588588733403554,3.4588588733403554,-2.8199999999999994,6337944.397210701,19.494428982078574,8.274755457711212,4.138036213152602,172.4237380056038,14.790514511606428,13.213763929025836,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,51.960417072608934,36.10128036616923,0.0,34.585357191057035,9.473725907600098,23.17026323808235,0.0,0.0,21.820621557594123,39.77863045705841,18.530552533032168,59.65783953108687,0.0,0.0,5.316788604006331,11.374772549367124,0.0,0.0,37.09293627603698,9.473725907600098,11.835812092322787,38.821851782156486,58.515746012964215,0.0,0.0,0.0,55.209999999999994,0.0,0.0,0.0,12.083681658295921,36.84506671006384,22.501675532761116,0.0,0.0,36.39820241076966,45.14447153969205,19.458535372871438,11.846643328512918,0.0,9.590594946579795,3.561369047619048,3.8646328315276737,2.330346803168773,16.66675748944931,0.0,9.972988886475816,0.0,0.4166666666666667,29.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,5.0,6.0,0.0,0.0,0.0,4.0,5.033000000000005,118.39670000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L157,0,5.608980142983119,5.608980142983119,0.6437505249013185,0.6437505249013185,0.9444963745340196,16.347826086956523,307.353,290.217,307.132076784,116.0,0.0,0.21789404113353,-0.47545467526975665,0.47545467526975665,0.21789404113353,0.6956521739130435,1.173913043478261,1.608695652173913,16.495796846742216,10.106652397837399,2.173755636360688,-2.145459467232237,2.262865721647001,-2.0834360113051735,6.035273381044273,0.348241771136858,3.2979660277701104,1.693699677877005,717.841095082003,15.484916895309068,12.658153050190842,12.658153050190842,11.415816237971963,7.719968225566373,7.719968225566373,5.286837479357857,5.286837479357857,3.755239952339773,3.755239952339773,2.698458817133405,2.698458817133405,-2.819999999999999,533835.1649830922,13.816292034205798,6.121590594546446,2.7733358690563605,134.23408531922428,14.790514511606428,13.213763929025836,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,24.26546827384644,24.26546827384644,0.0,35.591188344586264,9.473725907600098,23.17026323808235,0.0,0.0,9.984809465271338,0.0,31.62006534485732,59.65783953108687,0.0,0.0,5.316788604006331,11.374772549367124,0.0,0.0,38.09876742956621,9.473725907600098,0.0,11.126902983393991,58.515746012964215,0.0,0.0,0.0,55.209999999999994,0.0,0.0,0.0,0.0,38.09876742956621,22.501675532761116,0.0,0.0,48.53093654769288,15.30159806927767,9.473725907600098,11.217960285966239,0.0,8.82823192239859,3.473240740740741,3.848664965986395,1.3889593831359708,16.0290517132779,0.0,2.713890988494163,0.0,0.2222222222222222,23.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0,4.0,2.9838000000000013,90.87870000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L158,0,6.142948229069713,6.142948229069713,0.01949010565352549,-0.2281984906310761,0.4343721749383708,19.6,473.6610000000003,434.3490000000003,473.30422748800004,186.0,0.0,0.2184898189453362,-0.47484927657000436,0.47484927657000436,0.2184898189453362,0.6571428571428571,1.0285714285714285,1.3142857142857143,16.498679120593934,9.831650452489944,2.3228933595004317,-2.2122535836839803,2.3904077856541996,-2.1672057807526555,6.194635210745583,0.2793359571483794,3.386744309059105,1.8887365160978844,1299.3664996680443,25.55167728494828,22.93453841105924,22.93453841105924,16.040373231390138,12.646533608598455,12.646533608598455,13.553865125238252,13.553865125238252,6.9423890249018,6.9423890249018,4.751515245247971,4.751515245247971,-2.8199999999999994,43589129.88393261,23.90017805450971,7.345361026066843,4.234632156925995,208.57892378679617,14.457704428547306,13.213763929025836,0.0,11.795490688715223,0.0,0.0,0.0,9.984809465271338,0.0,0.0,41.54242319814374,73.91730099479649,10.772448428929591,33.2381549233932,9.473725907600098,33.60134055287734,0.0,4.9839785209472085,9.984809465271338,91.14520344046647,13.213763929025836,46.519274240634424,0.0,0.0,0.0,0.0,0.0,0.0,41.071083643454955,20.30370684639366,0.0,91.4911779636942,34.25027773911778,0.0,21.805849864162116,0.0,58.97,0.0,0.0,0.0,21.90783144356025,25.00925461774106,22.160304418626517,21.899351412323583,0.0,0.0,98.48681879169989,19.458535372871438,12.285896458139426,0.0,13.631103643630698,2.367848639455783,6.165534062364872,1.427483806794323,9.148374118165785,0.0,23.140425938115783,0.0,0.5333333333333333,35.0,1.0,5.0,0.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,5.0,7.0269000000000075,146.34069999999983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
